event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary,collection_family,observation_id,mission_id,object_class,estimated_object_count,movement_status,movement_direction,geolocation_confidence,identification_confidence
REC-V2-012470,2026-09-15T10:29:13.573610Z,TikTok,Unrated,unverified,Medium,ENT-KSF,LOC-V2-002,מספר פרסומים מצביעים על תנועה של KSF ליד ציר יאריניה–לפוסאביץ'; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012471,2026-09-15T12:33:52.206891Z,International news channel,Unrated,confirmed,Medium,ENT-KFOR-AVIATION,LOC-V2-008,"הודעה פומבית מתייחסת לכוח התעופה של KFOR ולשינוי היערכות in the area גישות צפוניות לזבצ'אן, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012472,2026-09-17T04:45:24.447360Z,Political blog,Unrated,disputed,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-007,דיווח ממקור גלוי מתאר פעילות של תושבים מקומיים in the area קו חסימה מערבי לZubin Potok במסגרת 'קיפאון מבצעי והסדר מניעת חיכוך זמני'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012473,2026-09-15T23:09:49.509451Z,International news channel,Unrated,unverified,High,ENT-SAF-22-INF,LOC-V2-001,"תיעוד ברשתות מציג כלי רכב שיוחסו לגדוד החי""ר ה-22 סמוך למרחב מעבר יאריניה, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-012474,2026-09-14T21:47:35.237799Z,Telegram,Unrated,disputed,Medium,ENT-KFOR-RCE,LOC-V2-001,דיווח ממקור גלוי מתאר פעילות של KFOR פיקוד אזורי מזרח in the area מרחב מעבר יאריניה במסגרת 'כניסת כוחות סרביים בצgunfire יאריניה וברניאק'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012475,2026-09-15T23:12:55.291012Z,Political blog,Unrated,likely,Medium,ENT-NATO-RESERVE,LOC-V2-002,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד ציר יאריניה–לפוסאביץ'; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012476,2026-09-16T21:42:51.991093Z,Spokesperson statement,Unrated,likely,Low,ENT-AMBULANCES,LOC-V2-003,"הודעה פומבית מתייחסת לאמבולנסים ולשינוי היערכות in the area מרחב מעבר ברניאק, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012477,2026-09-16T15:02:02.262570Z,Local news,Unrated,false,High,ENT-SAF-22-INF,LOC-V2-007,"פרסום פומבי מצביע על נוכחות אפשרית של גדוד החי""ר ה-22 במרחב קו חסימה מערבי לZubin Potok; אין אימות עצמאי להיקף הכוח.",public_source,,,,,,,,
REC-V2-012478,2026-09-15T01:53:46.904400Z,International news channel,Unrated,likely,High,ENT-SAF-22-INF,LOC-V2-010,"מקור גלוי טוען כי גדוד החי""ר ה-22 קשור להתפתחות 'התבססות סרבית בשטחי מפתח רדודים בצפון' in the area מרחב גשר איבר; הפרטים חלקיים.",public_source,,,,,,,,
REC-V2-012479,2026-09-15T14:53:32.163383Z,Local news,Unrated,likely,Medium,ENT-KFOR-MSU,LOC-V2-010,דיווח ממקור גלוי מתאר פעילות של היחידה הרב-לאומית המיוחדת של KFOR in the area מרחב גשר איבר במסגרת 'מעבר KFOR לתמיכה פעילה בכוחות קוסובו בתרחיש'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012480,2026-09-15T18:18:39.837421Z,Spokesperson statement,Unrated,likely,Medium,ENT-KSF,LOC-V2-015,דיווח ממקור גלוי מתאר פעילות של KSF in the area מרחב מעבר מרדארה במסגרת 'פריסת קווי חסימה של KFOR בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012481,2026-09-14T23:49:18.543569Z,TikTok,Unrated,unverified,High,ENT-SERBIA-GOV,LOC-V2-005,מקור גלוי טוען כי ממשלת סרביה קשור להתפתחות 'התבססות סרבית בשטחי מפתח רדודים בצפון' in the area מרחב גזיבודה הצפוני; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-012482,2026-09-14T19:34:22.701144Z,WhatsApp group,Unrated,unverified,Low,ENT-SAF-28-MECH,LOC-V2-003,פרסום פומבי מצביע על נוכחות אפשרית של הגדוד הממוכן ה-28 במרחב מרחב מעבר ברניאק; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012483,2026-09-16T08:49:36.060103Z,Facebook,Unrated,likely,Medium,ENT-SAF-21-INF,LOC-V2-006,"מקור גלוי טוען כי גדוד החי""ר ה-21 קשור להתפתחות 'ניסיונות תמרון סרביים בצgunfireם חלופיים' in the area קו חסימה צפוני ללפוסאביץ'; הפרטים חלקיים.",public_source,,,,,,,,
REC-V2-012484,2026-09-15T03:38:41.047986Z,Facebook,Unrated,confirmed,Low,ENT-SAF-27-MECH,LOC-V2-011,מקור גלוי טוען כי הגדוד הממוכן ה-27 קשור להתפתחות 'התבססות סרבית בשטחי מפתח רדודים בצפון' in the area מחנה נובו סלו - אזור כללי; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-012485,2026-09-15T11:00:41.443725Z,International news channel,Unrated,unverified,Low,ENT-EULEX,LOC-V2-009,"הודעה פומבית מתייחסת לEULEX ולשינוי היערכות in the area גישות צפוניות לNorth Mitrovica, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012486,2026-09-16T05:42:08.647361Z,Telegram,Unrated,disputed,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-003,תושבים דיווחו על נוכחות תושבים מקומיים במרחב מרחב מעבר ברניאק. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012487,2026-09-15T02:10:09.268841Z,TikTok,Unrated,confirmed,Medium,ENT-KOSOVO-GOV,LOC-V2-015,דיווח ממקור גלוי מתאר פעילות של ממשלת קוסובו in the area מרחב מעבר מרדארה במסגרת 'התבססות סרבית בשטחי מפתח רדודים בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012488,2026-09-14T16:44:48.192972Z,WhatsApp group,Unrated,unverified,Low,ENT-KFOR-KTRBN,LOC-V2-007,תושבים דיווחו על נוכחות גדוד העתודה הטקטית של KFOR במרחב קו חסימה מערבי לZubin Potok. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012489,2026-09-14T14:53:04.410029Z,Telegram,Unrated,likely,Medium,ENT-SERBIAN-ARMY,LOC-V2-001,פרסום פומבי מצביע על נוכחות אפשרית של צבא סרביה במרחב מרחב מעבר יאריניה; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012490,2026-09-14T09:02:55.853379Z,International news channel,Unrated,likely,High,ENT-KOSOVO-POLICE,LOC-V2-008,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות in the area גישות צפוניות לזבצ'אן, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012491,2026-09-14T14:32:40.135828Z,Political blog,Unrated,unverified,Low,ENT-NATO-RESERVE,LOC-V2-010,"הודעה פומבית מתייחסת לכוח עתודה אזורי של נאטו ולשינוי היערכות in the area מרחב גשר איבר, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012492,2026-09-16T04:01:56.210122Z,International news channel,Unrated,likely,Medium,ENT-KOSOVO-GOV,LOC-V2-001,תושבים דיווחו על נוכחות ממשלת קוסובו במרחב מרחב מעבר יאריניה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012493,2026-09-14T23:08:41.721315Z,WhatsApp group,Unrated,false,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-015,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו in the area מרחב מעבר מרדארה במסגרת 'נסיגת מוצבי משטרת קוסובו והקמת קווי עיכוב'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012494,2026-09-16T10:08:42.576656Z,Political blog,Unrated,likely,High,ENT-KFOR-MSU,LOC-V2-010,"הודעה פומבית מתייחסת להיחידה הרב-לאומית המיוחדת של KFOR ולשינוי היערכות in the area מרחב גשר איבר, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012495,2026-09-16T21:00:36.741399Z,X,Unrated,confirmed,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-015,"הודעה פומבית מתייחסת לתושבים מקומיים ולשינוי היערכות in the area מרחב מעבר מרדארה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012496,2026-09-15T18:58:52.147187Z,Facebook,Unrated,false,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-001,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו in the area מרחב מעבר יאריניה במסגרת 'התגברות סיורי אוויר ותצפית של נאטו'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012497,2026-09-15T01:22:43.055972Z,Facebook,Unrated,disputed,Medium,ENT-KOSOVO-POLICE,LOC-V2-004,דיווח ממקור גלוי מתאר פעילות של משטרת קוסובו in the area ציר ברניאק–Zubin Potok במסגרת 'נסיגת מוצבי משטרת קוסובו והקמת קווי עיכוב'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012498,2026-09-15T22:04:21.122312Z,X,Unrated,disputed,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-009,מספר פרסומים מצביעים על תנועה של תושבים מקומיים ליד גישות צפוניות לNorth Mitrovica; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012499,2026-09-15T14:57:53.540206Z,Facebook,Unrated,disputed,Low,ENT-KFOR,LOC-V2-004,מספר פרסומים מצביעים על תנועה של KFOR ליד ציר ברניאק–Zubin Potok; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012500,2026-09-16T05:21:01.062802Z,Telegram,Unrated,disputed,Low,ENT-LOCAL-RESIDENTS,LOC-V2-011,"הודעה פומבית מתייחסת לתושבים מקומיים ולשינוי היערכות in the area מחנה נובו סלו - אזור כללי, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012501,2026-09-17T05:18:16.320974Z,X,Unrated,unverified,Medium,ENT-NATO-RESERVE,LOC-V2-011,תושבים דיווחו על נוכחות כוח עתודה אזורי של נאטו במרחב מחנה נובו סלו - אזור כללי. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012502,2026-09-14T07:05:49.469317Z,Telegram,Unrated,likely,Medium,ENT-KOSOVO-GOV,LOC-V2-013,תושבים דיווחו על נוכחות ממשלת קוסובו במרחב ציר תגבור פרישטינה–מיטרוביצה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012503,2026-09-15T07:16:46.441087Z,Political blog,Unrated,likely,Medium,ENT-KFOR-AVIATION,LOC-V2-013,"הודעה פומבית מתייחסת לכוח התעופה של KFOR ולשינוי היערכות in the area ציר תגבור פרישטינה–מיטרוביצה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012504,2026-09-15T12:40:06.550456Z,TikTok,Unrated,unverified,Low,ENT-EULEX,LOC-V2-001,"הודעה פומבית מתייחסת לEULEX ולשינוי היערכות in the area מרחב מעבר יאריניה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012505,2026-09-17T02:58:48.535709Z,Local rumor,Unrated,disputed,High,ENT-SAF-28-MECH,LOC-V2-004,מקור גלוי טוען כי הגדוד הממוכן ה-28 קשור להתפתחות 'קיפאון מבצעי והסדר מניעת חיכוך זמני' in the area ציר ברניאק–Zubin Potok; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-012506,2026-09-16T12:33:35.909845Z,Local news,Unrated,confirmed,Low,ENT-KFOR-RCE,LOC-V2-007,דיווח ממקור גלוי מתאר פעילות של KFOR פיקוד אזורי מזרח in the area קו חסימה מערבי לZubin Potok במסגרת 'ניסיונות תמרון סרביים בצgunfireם חלופיים'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012507,2026-09-14T18:09:13.868959Z,Local news,Unrated,unverified,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-014,מספר פרסומים מצביעים על תנועה של יחידה מיוחדת של משטרת קוסובו ליד מרחב שדה התעופה Pristina; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012508,2026-09-14T21:16:15.862780Z,Local rumor,Unrated,likely,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-012,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב מחנה בונדסטיל - אזור כללי. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012509,2026-09-15T17:27:45.452412Z,X,Unrated,disputed,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-006,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו in the area קו חסימה צפוני ללפוסאביץ' במסגרת 'פריסת קווי חסימה של KFOR בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012510,2026-09-16T14:51:48.592441Z,Local news,Unrated,unverified,Medium,ENT-SERBIA-GOV,LOC-V2-004,פרסום פומבי מצביע על נוכחות אפשרית של ממשלת סרביה במרחב ציר ברניאק–Zubin Potok; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012511,2026-09-16T15:29:12.062886Z,Local news,Unrated,unverified,Low,ENT-SERBIAN-ARMY,LOC-V2-010,"תיעוד ברשתות מציג כלי רכב שיוחסו לצבא סרביה סמוך למרחב גשר איבר, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-012512,2026-09-16T03:56:22.017089Z,Telegram,Unrated,unverified,Medium,ENT-AMBULANCES,LOC-V2-006,דיווח ממקור גלוי מתאר פעילות של אמבולנסים in the area קו חסימה צפוני ללפוסאביץ' במסגרת 'התגברות סיורי אוויר ותצפית של נאטו'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012513,2026-09-15T07:51:27.773341Z,Telegram,Unrated,confirmed,Medium,ENT-EULEX,LOC-V2-008,"הודעה פומבית מתייחסת לEULEX ולשינוי היערכות in the area גישות צפוניות לזבצ'אן, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012514,2026-09-14T22:40:07.257396Z,WhatsApp group,Unrated,unverified,Low,ENT-KFOR-MSU,LOC-V2-014,דיווח ממקור גלוי מתאר פעילות של היחידה הרב-לאומית המיוחדת של KFOR in the area מרחב שדה התעופה Pristina במסגרת 'כניסת כוחות סרביים בצgunfire יאריניה וברניאק'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012515,2026-09-14T15:00:00.593790Z,Local news,Unrated,likely,Low,ENT-KFOR-MSU,LOC-V2-012,מספר פרסומים מצביעים על תנועה של היחידה הרב-לאומית המיוחדת של KFOR ליד מחנה בונדסטיל - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012516,2026-09-15T09:15:00.782678Z,Facebook,Unrated,unverified,High,ENT-SAF-28-MECH,LOC-V2-013,"תיעוד ברשתות מציג כלי רכב שיוחסו להגדוד הממוכן ה-28 סמוך לציר תגבור פרישטינה–מיטרוביצה, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-012517,2026-09-16T20:20:49.558705Z,Spokesperson statement,Unrated,confirmed,High,ENT-SAF-21-INF,LOC-V2-007,"מקור גלוי טוען כי גדוד החי""ר ה-21 קשור להתפתחות 'עימותי כלי רכב והצגת נשק ללא לחימה מתמשכת' in the area קו חסימה מערבי לZubin Potok; הפרטים חלקיים.",public_source,,,,,,,,
REC-V2-012518,2026-09-16T02:31:49.586591Z,WhatsApp group,Unrated,confirmed,Low,ENT-KOSOVO-MOI,LOC-V2-010,תושבים דיווחו על נוכחות משרד הפנים של קוסובו במרחב מרחב גשר איבר. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012519,2026-09-14T14:59:44.204265Z,Facebook,Unrated,disputed,High,ENT-KFOR-RCE,LOC-V2-013,תושבים דיווחו על נוכחות KFOR פיקוד אזורי מזרח במרחב ציר תגבור פרישטינה–מיטרוביצה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012520,2026-09-16T19:40:19.999358Z,Local rumor,Unrated,disputed,Low,ENT-SAF-21-INF,LOC-V2-010,"מקור גלוי טוען כי גדוד החי""ר ה-21 קשור להתפתחות 'התבססות בכיסי שליטה מוגבלים והתגברות דיסאינפורמציה' in the area מרחב גשר איבר; הפרטים חלקיים.",public_source,,,,,,,,
REC-V2-012521,2026-09-15T23:38:01.208404Z,Local news,Unrated,unverified,Low,ENT-KFOR,LOC-V2-002,תושבים דיווחו על נוכחות KFOR במרחב ציר יאריניה–לפוסאביץ'. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012522,2026-09-14T18:19:08.199218Z,TikTok,Unrated,likely,Medium,ENT-KFOR-RCE,LOC-V2-006,"הודעה פומבית מתייחסת לKFOR פיקוד אזורי מזרח ולשינוי היערכות in the area קו חסימה צפוני ללפוסאביץ', ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012523,2026-09-14T17:15:42.270094Z,WhatsApp group,Unrated,disputed,High,ENT-SAF-21-INF,LOC-V2-010,"מקור גלוי טוען כי גדוד החי""ר ה-21 קשור להתפתחות 'נסיגת מוצבי משטרת קוסובו והקמת קווי עיכוב' in the area מרחב גשר איבר; הפרטים חלקיים.",public_source,,,,,,,,
REC-V2-012524,2026-09-16T16:21:18.755941Z,Spokesperson statement,Unrated,likely,Low,ENT-KFOR-RCE,LOC-V2-015,"הודעה פומבית מתייחסת לKFOR פיקוד אזורי מזרח ולשינוי היערכות in the area מרחב מעבר מרדארה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012525,2026-09-16T21:55:02.170256Z,Facebook,Unrated,unverified,Medium,ENT-NATO-RESERVE,LOC-V2-013,תושבים דיווחו על נוכחות כוח עתודה אזורי של נאטו במרחב ציר תגבור פרישטינה–מיטרוביצה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012526,2026-09-15T01:26:29.104737Z,Telegram,Unrated,likely,Medium,ENT-KFOR-MSU,LOC-V2-005,"הודעה פומבית מתייחסת להיחידה הרב-לאומית המיוחדת של KFOR ולשינוי היערכות in the area מרחב גזיבודה הצפוני, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012527,2026-09-16T14:17:37.567568Z,TikTok,Unrated,likely,Low,ENT-KFOR-AVIATION,LOC-V2-002,מספר פרסומים מצביעים על תנועה של כוח התעופה של KFOR ליד ציר יאריניה–לפוסאביץ'; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012528,2026-09-15T04:06:50.962884Z,Telegram,Unrated,unverified,High,ENT-EULEX,LOC-V2-001,תושבים דיווחו על נוכחות EULEX במרחב מרחב מעבר יאריניה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012529,2026-09-16T09:31:57.357454Z,Telegram,Unrated,false,High,ENT-SAF-21-INF,LOC-V2-009,"מקור גלוי טוען כי גדוד החי""ר ה-21 קשור להתפתחות 'תגבור משטרת קוסובו ו-KSF בחסות KFOR' in the area גישות צפוניות לNorth Mitrovica; הפרטים חלקיים.",public_source,,,,,,,,
REC-V2-012530,2026-09-16T05:58:46.381929Z,X,Unrated,confirmed,Medium,ENT-KFOR-AVIATION,LOC-V2-005,תושבים דיווחו על נוכחות כוח התעופה של KFOR במרחב מרחב גזיבודה הצפוני. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012531,2026-09-16T05:46:42.361660Z,WhatsApp group,Unrated,confirmed,Medium,ENT-KFOR-KTRBN,LOC-V2-001,"הודעה פומבית מתייחסת לגדוד העתודה הטקטית של KFOR ולשינוי היערכות in the area מרחב מעבר יאריניה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012532,2026-09-15T14:33:23.839384Z,TikTok,Unrated,confirmed,Medium,ENT-EULEX,LOC-V2-002,דיווח ממקור גלוי מתאר פעילות של EULEX in the area ציר יאריניה–לפוסאביץ' במסגרת 'פריסת קווי חסימה של KFOR בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012533,2026-09-16T13:59:53.957389Z,Local rumor,Unrated,false,Medium,ENT-KSF,LOC-V2-012,מספר פרסומים מצביעים על תנועה של KSF ליד מחנה בונדסטיל - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012534,2026-09-17T02:58:30.466242Z,Facebook,Unrated,likely,Low,ENT-KOSOVO-GOV,LOC-V2-008,מספר פרסומים מצביעים על תנועה של ממשלת קוסובו ליד גישות צפוניות לזבצ'אן; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012535,2026-09-15T08:01:43.492158Z,Facebook,Unrated,likely,Low,ENT-KSF,LOC-V2-011,דיווח ממקור גלוי מתאר פעילות של KSF in the area מחנה נובו סלו - אזור כללי במסגרת 'התבססות סרבית בשטחי מפתח רדודים בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012536,2026-09-16T12:44:32.861100Z,X,Unrated,likely,Medium,ENT-EULEX,LOC-V2-007,תושבים דיווחו על נוכחות EULEX במרחב קו חסימה מערבי לZubin Potok. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012537,2026-09-15T13:10:12.711759Z,Local news,Unrated,likely,Low,ENT-AMBULANCES,LOC-V2-009,מספר פרסומים מצביעים על תנועה של אמבולנסים ליד גישות צפוניות לNorth Mitrovica; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012538,2026-09-15T07:28:22.438744Z,Facebook,Unrated,unverified,Low,ENT-KOSOVO-GOV,LOC-V2-011,מספר פרסומים מצביעים על תנועה של ממשלת קוסובו ליד מחנה נובו סלו - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012539,2026-09-16T15:52:39.202407Z,International news channel,Unrated,likely,Medium,ENT-SAF-27-MECH,LOC-V2-010,מקור גלוי טוען כי הגדוד הממוכן ה-27 קשור להתפתחות 'עימותי כלי רכב והצגת נשק ללא לחימה מתמשכת' in the area מרחב גשר איבר; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-012540,2026-09-14T07:28:44.257596Z,International news channel,Unrated,false,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-008,דיווח ממקור גלוי מתאר פעילות של תושבים מקומיים in the area גישות צפוניות לזבצ'אן במסגרת 'אינדיקציות פומביות למעבר צבא סרביה לכוננות מבצעית'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012541,2026-09-16T21:38:49.983800Z,International news channel,Unrated,unverified,Low,ENT-KOSOVO-MOI,LOC-V2-011,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד מחנה נובו סלו - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012542,2026-09-15T10:17:13.168317Z,Local rumor,Unrated,likely,Medium,ENT-KFOR,LOC-V2-015,"הודעה פומבית מתייחסת לKFOR ולשינוי היערכות in the area מרחב מעבר מרדארה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012543,2026-09-14T23:58:49.372646Z,Facebook,Unrated,disputed,Low,ENT-SAF-27-MECH,LOC-V2-003,"תיעוד ברשתות מציג כלי רכב שיוחסו להגדוד הממוכן ה-27 סמוך למרחב מעבר ברניאק, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-012544,2026-09-16T21:53:56.268817Z,TikTok,Unrated,false,Medium,ENT-KFOR-AVIATION,LOC-V2-002,מספר פרסומים מצביעים על תנועה של כוח התעופה של KFOR ליד ציר יאריניה–לפוסאביץ'; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012545,2026-09-15T04:02:03.216453Z,WhatsApp group,Unrated,likely,High,ENT-KFOR,LOC-V2-003,דיווח ממקור גלוי מתאר פעילות של KFOR in the area מרחב מעבר ברניאק במסגרת 'נסיגת מוצבי משטרת קוסובו והקמת קווי עיכוב'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012546,2026-09-16T23:08:11.536394Z,TikTok,Unrated,likely,Low,ENT-LOCAL-JOURNALISTS,LOC-V2-013,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב ציר תגבור פרישטינה–מיטרוביצה. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012547,2026-09-16T22:16:57.782244Z,WhatsApp group,Unrated,unverified,Medium,ENT-EULEX,LOC-V2-011,"הודעה פומבית מתייחסת לEULEX ולשינוי היערכות in the area מחנה נובו סלו - אזור כללי, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012548,2026-09-15T20:18:33.880042Z,TikTok,Unrated,disputed,Medium,ENT-KFOR,LOC-V2-010,"הודעה פומבית מתייחסת לKFOR ולשינוי היערכות in the area מרחב גשר איבר, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012549,2026-09-16T08:31:35.768841Z,Telegram,Unrated,unverified,Low,ENT-KOSOVO-GOV,LOC-V2-006,תושבים דיווחו על נוכחות ממשלת קוסובו במרחב קו חסימה צפוני ללפוסאביץ'. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012550,2026-09-17T04:43:15.015262Z,WhatsApp group,Unrated,false,Medium,ENT-KSF,LOC-V2-007,תושבים דיווחו על נוכחות KSF במרחב קו חסימה מערבי לZubin Potok. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012551,2026-09-14T15:23:38.263074Z,X,Unrated,confirmed,Medium,ENT-KFOR-KTRBN,LOC-V2-012,דיווח ממקור גלוי מתאר פעילות של גדוד העתודה הטקטית של KFOR in the area מחנה בונדסטיל - אזור כללי במסגרת 'כניסת כוחות סרביים בצgunfire יאריניה וברניאק'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012552,2026-09-16T20:41:46.731789Z,International news channel,Unrated,confirmed,Medium,ENT-SAF-27-MECH,LOC-V2-012,מקור גלוי טוען כי הגדוד הממוכן ה-27 קשור להתפתחות 'עימותי כלי רכב והצגת נשק ללא לחימה מתמשכת' in the area מחנה בונדסטיל - אזור כללי; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-012553,2026-09-14T23:16:57.372701Z,X,Unrated,unverified,Low,ENT-KFOR-AVIATION,LOC-V2-004,דיווח ממקור גלוי מתאר פעילות של כוח התעופה של KFOR in the area ציר ברניאק–Zubin Potok במסגרת 'התבססות סרבית בשטחי מפתח רדודים בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012554,2026-09-17T01:03:06.071617Z,Political blog,Unrated,unverified,Medium,ENT-KSF,LOC-V2-012,"הודעה פומבית מתייחסת לKSF ולשינוי היערכות in the area מחנה בונדסטיל - אזור כללי, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012555,2026-09-14T18:02:44.922802Z,Telegram,Unrated,disputed,High,ENT-KSF,LOC-V2-011,"הודעה פומבית מתייחסת לKSF ולשינוי היערכות in the area מחנה נובו סלו - אזור כללי, ללא פירוט מלא.",public_source,,,,,,,,
